time,temperature,weather,condition,power_mhw
2024-10-02 05:00:00,-0.84,cold,night,55.12
2024-10-02 06:00:00,0.81,cold,day,89.02
2024-10-02 07:00:00,-0.32,cold,day,77.41
2024-10-02 08:00:00,3.55,cold,day,78.63
2024-10-02 09:00:00,2.36,cold,day,85.39
2024-10-02 10:00:00,2.29,cold,day,92.29
2024-10-02 11:00:00,-0.47,cold,day,85.36
2024-10-02 12:00:00,2.02,cold,day,82.8
2024-10-02 13:00:00,3.44,cold,day,84.49
2024-10-02 14:00:00,4.44,cold,day,82.01
2024-10-02 15:00:00,3.79,cold,day,85.56
2024-10-02 16:00:00,5.16,cool,day,65.2
2024-10-02 17:00:00,5.4,cool,day,57.61
2024-10-02 18:00:00,8.79,cool,day,59.06
2024-10-02 19:00:00,5.26,cool,night,38.54
2024-10-02 20:00:00,6.96,cool,night,37.74
2024-10-02 21:00:00,10.15,cool,night,44.63
2024-10-02 22:00:00,5.26,cool,night,41.43
2024-10-02 23:00:00,11.48,cool,night,38.73
2024-10-03 00:00:00,-2.74,cold,night,59.18
2024-10-03 01:00:00,-3.01,cold,night,57.12
2024-10-03 02:00:00,-4.21,cold,night,57.18
2024-10-03 03:00:00,-3.76,cold,night,55.01
2024-10-03 04:00:00,-1.64,cold,night,54.68
2024-10-03 05:00:00,-2.03,cold,night,57.4
2024-10-03 06:00:00,-0.9,cold,day,85.03
2024-10-03 07:00:00,0.53,cold,day,80.4
2024-10-03 08:00:00,2.47,cold,day,82.66
2024-10-03 09:00:00,4.01,cold,day,82.24
2024-10-03 10:00:00,1.18,cold,day,84.77
2024-10-03 11:00:00,2.63,cold,day,86.76
2024-10-03 12:00:00,3.32,cold,day,89.79
2024-10-03 13:00:00,2.15,cold,day,82.78
2024-10-03 14:00:00,5.01,unknown,day,52.26
2024-10-03 15:00:00,5.31,cool,day,65.57
2024-10-03 16:00:00,6.42,cool,day,55.78
2024-10-03 17:00:00,8.51,cool,day,63.29
2024-10-03 18:00:00,6.32,cool,day,59.24
2024-10-03 19:00:00,3.82,cold,night,59.83
2024-10-03 20:00:00,6.59,cool,night,40.15
2024-10-03 21:00:00,6.23,cool,night,32.43
2024-10-03 22:00:00,5.11,cool,night,41.42
2024-10-03 23:00:00,8.92,cool,night,23.65
2024-10-04 00:00:00,-2.95,cold,night,57.04
2024-10-04 01:00:00,-1.98,cold,night,45.9
2024-10-04 02:00:00,-1.44,cold,night,44.02
2024-10-04 03:00:00,0.38,cold,night,52.73
2024-10-04 04:00:00,-3.18,cold,night,58.79
2024-10-04 05:00:00,-1.22,cold,night,59.4
2024-10-04 06:00:00,-1.37,cold,day,86.3
2024-10-04 07:00:00,-1.51,cold,day,68.14
2024-10-04 08:00:00,0.63,cold,day,85.68
2024-10-04 09:00:00,-0.02,cold,day,85.39
2024-10-04 10:00:00,1.32,cold,day,89.62
2024-10-04 11:00:00,0.93,cold,day,86.47
2024-10-04 12:00:00,3.62,cold,day,82.85
2024-10-04 13:00:00,0.85,cold,day,86.17
2024-10-04 14:00:00,6.9,cool,day,59.93
2024-10-04 15:00:00,4.84,cold,day,82.57
2024-10-04 16:00:00,5.16,cool,day,69.46
2024-10-04 17:00:00,4.36,cold,day,81.76
2024-10-04 18:00:00,3.02,cold,day,79.58
2024-10-04 19:00:00,5.98,cool,night,32.34
2024-10-04 20:00:00,7.23,cool,night,48.77
2024-10-04 21:00:00,7.88,cool,night,36.06
2024-10-04 22:00:00,8.16,cool,night,38.78
2024-10-04 23:00:00,6.83,cool,night,47.36
2024-10-05 00:00:00,-2.14,cold,night,52.39
2024-10-05 01:00:00,2.8,cold,night,54.04
2024-10-05 02:00:00,-5.84,cold,night,54.6
2024-10-05 03:00:00,-2.8,cold,night,54.04
2024-10-05 04:00:00,-3.29,cold,night,54.49
2024-10-05 05:00:00,-3.51,cold,night,45.5
2024-10-05 06:00:00,4.42,cold,day,84.53
2024-10-05 07:00:00,0.17,cold,day,92.76
2024-10-05 08:00:00,-1.83,cold,day,92.06
2024-10-05 09:00:00,2.68,cold,day,82.48
2024-10-05 10:00:00,0.96,cold,day,84.11
2024-10-05 11:00:00,3.01,cold,day,80.79
2024-10-05 12:00:00,3.03,cold,day,83.09
2024-10-05 13:00:00,-2.37,cold,day,87.81
2024-10-05 14:00:00,4.79,cold,day,83.44
2024-10-05 15:00:00,8.31,cool,day,62.09
2024-10-05 16:00:00,6.01,cool,day,62.34
2024-10-05 17:00:00,4.72,cold,day,92.67
2024-10-05 18:00:00,3.62,cold,day,82.03
2024-10-05 19:00:00,5.97,cool,night,37.65
2024-10-05 20:00:00,8.02,cool,night,42.52
2024-10-05 21:00:00,6.78,cool,night,41.78
2024-10-05 22:00:00,5.64,cool,night,36.91
2024-10-05 23:00:00,5.75,cool,night,29.6
2024-10-06 00:00:00,1.4,cold,night,51.28
2024-10-06 01:00:00,0.04,cold,night,62.09
2024-10-06 02:00:00,-6.39,cold,night,45.04
2024-10-06 03:00:00,-2.5,cold,night,59.53
2024-10-06 04:00:00,-1.84,cold,night,55.03
2024-10-06 05:00:00,-3.59,cold,night,58.62
2024-10-06 06:00:00,-3.35,cold,day,87.39
2024-10-06 07:00:00,-0.9,cold,day,78.58
2024-10-06 08:00:00,-1.17,cold,day,85.92
2024-10-06 09:00:00,-0.74,cold,day,79.66
2024-10-06 10:00:00,-2.11,cold,day,82.78
2024-10-06 11:00:00,2.37,cold,day,85.89
2024-10-06 12:00:00,2.49,cold,day,78.53
2024-10-06 13:00:00,3.19,cold,day,70.56
2024-10-06 14:00:00,5.83,cool,day,56.26
2024-10-06 15:00:00,1.17,cold,day,88.08
2024-10-06 16:00:00,5.66,cool,day,59.43
2024-10-06 17:00:00,9.44,cool,day,58.17
2024-10-06 18:00:00,3.64,cold,day,84.43
2024-10-06 19:00:00,6.66,cool,night,36.41
2024-10-06 20:00:00,4.58,cold,night,61.24
2024-10-06 21:00:00,6.78,cool,night,37.31
2024-10-06 22:00:00,10.4,cool,night,39.54
2024-10-06 23:00:00,9.55,cool,night,27.18
2024-10-07 00:00:00,-0.25,cold,night,42.66
2024-10-07 01:00:00,-0.37,cold,night,54.45
2024-10-07 02:00:00,-0.82,cold,night,52.82
2024-10-07 03:00:00,-1.24,cold,night,59.79
2024-10-07 04:00:00,-3.51,cold,night,46.69
2024-10-07 05:00:00,-1.0,cold,night,54.59
2024-10-07 06:00:00,-3.29,cold,day,78.37
2024-10-07 07:00:00,0.76,cold,day,85.88
2024-10-07 08:00:00,-1.73,cold,day,86.06
2024-10-07 09:00:00,1.8,cold,day,87.12
2024-10-07 10:00:00,2.04,cold,day,82.28
2024-10-07 11:00:00,-0.21,cold,day,87.87
2024-10-07 12:00:00,0.73,cold,day,81.8
2024-10-07 13:00:00,4.05,cold,day,73.57
2024-10-07 14:00:00,2.3,cold,day,85.64
2024-10-07 15:00:00,3.86,cold,day,91.4
2024-10-07 16:00:00,3.03,cold,day,93.27
2024-10-07 17:00:00,6.51,cool,day,53.87
2024-10-07 18:00:00,1.54,cold,day,78.83
2024-10-07 19:00:00,10.5,cool,night,38.05
2024-10-07 20:00:00,9.18,cool,night,29.59
2024-10-07 21:00:00,6.79,cool,night,34.08
2024-10-07 22:00:00,3.62,cold,night,55.94
2024-10-07 23:00:00,9.88,cool,night,33.18
2024-10-08 00:00:00,0.57,cold,night,51.33
2024-10-08 01:00:00,-4.14,cold,night,58.4
2024-10-08 02:00:00,-4.58,cold,night,66.5
2024-10-08 03:00:00,-4.91,cold,night,61.05
2024-10-08 04:00:00,-2.78,cold,night,52.59
2024-10-08 05:00:00,-3.95,cold,night,55.98
2024-10-08 06:00:00,-2.6,cold,day,80.57
2024-10-08 07:00:00,0.83,cold,day,84.96
2024-10-08 08:00:00,-3.5,cold,day,82.0
2024-10-08 09:00:00,0.08,cold,day,94.93
2024-10-08 10:00:00,3.24,cold,day,84.44
2024-10-08 11:00:00,2.41,cold,day,87.92
2024-10-08 12:00:00,2.21,cold,day,89.7
2024-10-08 13:00:00,2.95,cold,day,78.56
2024-10-08 14:00:00,1.34,cold,day,73.76
2024-10-08 15:00:00,1.06,cold,day,85.35
2024-10-08 16:00:00,6.96,cool,day,55.87
2024-10-08 17:00:00,4.51,cold,day,81.05
2024-10-08 18:00:00,3.18,cold,day,92.05
2024-10-08 19:00:00,4.78,cold,night,60.3
2024-10-08 20:00:00,6.0,cool,night,34.28
2024-10-08 21:00:00,5.96,cool,night,28.2
2024-10-08 22:00:00,7.22,cool,night,41.54
2024-10-08 23:00:00,7.37,cool,night,24.28
2024-10-09 00:00:00,-2.3,cold,night,58.11
2024-10-09 01:00:00,-5.36,cold,night,55.85
2024-10-09 02:00:00,-2.36,cold,night,59.68
2024-10-09 03:00:00,-4.31,cold,night,51.72
2024-10-09 04:00:00,-3.36,cold,night,54.39
2024-10-09 05:00:00,-1.99,cold,night,46.29
2024-10-09 06:00:00,-0.64,cold,day,87.6
2024-10-09 07:00:00,-2.29,cold,day,92.21
2024-10-09 08:00:00,-0.27,cold,day,91.62
2024-10-09 09:00:00,-0.24,cold,day,93.35
2024-10-09 10:00:00,-0.57,cold,day,84.67
2024-10-09 11:00:00,2.19,cold,day,85.5
2024-10-09 12:00:00,2.54,cold,day,83.47
2024-10-09 13:00:00,-0.24,cold,day,84.43
2024-10-09 14:00:00,1.54,cold,day,88.73
2024-10-09 15:00:00,-0.1,cold,day,87.67
2024-10-09 16:00:00,6.12,cool,day,60.74
2024-10-09 17:00:00,0.74,cold,day,86.65
2024-10-09 18:00:00,7.44,cool,day,56.85
2024-10-09 19:00:00,4.49,cold,night,55.72
2024-10-09 20:00:00,5.33,cool,night,34.2
2024-10-09 21:00:00,8.28,cool,night,35.31
2024-10-09 22:00:00,5.1,cool,night,42.09
2024-10-09 23:00:00,6.16,cool,night,40.14
2024-10-10 00:00:00,-6.06,cold,night,50.83
2024-10-10 01:00:00,-3.88,cold,night,64.32
2024-10-10 02:00:00,-4.44,cold,night,52.04
2024-10-10 03:00:00,-1.15,cold,night,59.37
2024-10-10 04:00:00,-2.02,cold,night,55.97
2024-10-10 05:00:00,-2.18,cold,night,57.25
2024-10-10 06:00:00,-1.07,cold,day,80.06
2024-10-10 07:00:00,-0.64,cold,day,86.63
2024-10-10 08:00:00,-3.52,cold,day,83.33
2024-10-10 09:00:00,-2.05,cold,day,93.94
2024-10-10 10:00:00,2.2,cold,day,85.66
2024-10-10 11:00:00,-2.58,cold,day,90.48
2024-10-10 12:00:00,-0.64,cold,day,92.12
2024-10-10 13:00:00,-1.31,cold,day,84.72
2024-10-10 14:00:00,-0.58,cold,day,80.74
2024-10-10 15:00:00,5.03,unknown,day,61.77
2024-10-10 16:00:00,5.81,cool,day,54.55
2024-10-10 17:00:00,6.0,cool,day,58.56
2024-10-10 18:00:00,2.11,cold,day,84.53
2024-10-10 19:00:00,6.03,cool,night,38.13
2024-10-10 20:00:00,1.34,cold,night,51.02
2024-10-10 21:00:00,8.55,cool,night,34.46
2024-10-10 22:00:00,8.5,cool,night,37.47
2024-10-10 23:00:00,4.42,cold,night,51.56
2024-10-11 00:00:00,-2.81,cold,night,52.69
2024-10-11 01:00:00,-2.85,cold,night,48.63
2024-10-11 02:00:00,-2.56,cold,night,58.68
2024-10-11 03:00:00,-2.47,cold,night,56.13
2024-10-11 04:00:00,-3.84,cold,night,50.52
2024-10-11 05:00:00,-4.96,cold,night,51.91
2024-10-11 06:00:00,-3.8,cold,day,76.02
2024-10-11 07:00:00,-0.9,cold,day,81.76
2024-10-11 08:00:00,-0.33,cold,day,71.49
2024-10-11 09:00:00,-1.75,cold,day,87.18
2024-10-11 10:00:00,2.48,cold,day,86.4
2024-10-11 11:00:00,-0.73,cold,day,85.04
2024-10-11 12:00:00,-1.02,cold,day,75.67
2024-10-11 13:00:00,0.95,cold,day,99.39
2024-10-11 14:00:00,4.49,cold,day,90.35
2024-10-11 15:00:00,7.16,cool,day,57.78
2024-10-11 16:00:00,0.81,cold,day,87.55
2024-10-11 17:00:00,6.15,cool,day,56.61
2024-10-11 18:00:00,5.55,cool,day,61.5
2024-10-11 19:00:00,5.27,cool,night,36.84
2024-10-11 20:00:00,3.67,cold,night,59.24
2024-10-11 21:00:00,3.82,cold,night,49.01
2024-10-11 22:00:00,3.31,cold,night,58.89
2024-10-11 23:00:00,2.04,cold,night,52.1
2024-10-12 00:00:00,-4.92,cold,night,53.45
2024-10-12 01:00:00,-3.63,cold,night,56.64
2024-10-12 02:00:00,-5.74,cold,night,61.61
2024-10-12 03:00:00,-4.49,cold,night,59.09
2024-10-12 04:00:00,-5.27,cold,night,51.43
2024-10-12 05:00:00,-4.43,cold,night,52.78
2024-10-12 06:00:00,-7.18,cold,day,82.52
2024-10-12 07:00:00,-2.61,cold,day,86.51
2024-10-12 08:00:00,-4.71,cold,day,92.31
2024-10-12 09:00:00,0.81,cold,day,84.94
2024-10-12 10:00:00,-1.4,cold,day,82.06
2024-10-12 11:00:00,-1.46,cold,day,83.65
2024-10-12 12:00:00,-2.45,cold,day,86.08
2024-10-12 13:00:00,0.31,cold,day,80.3
2024-10-12 14:00:00,3.12,cold,day,93.17
2024-10-12 15:00:00,-0.07,cold,day,85.41
2024-10-12 16:00:00,4.63,cold,day,84.59
2024-10-12 17:00:00,0.84,cold,day,79.79
2024-10-12 18:00:00,6.45,cool,day,62.54
2024-10-12 19:00:00,6.25,cool,night,41.24
2024-10-12 20:00:00,1.54,cold,night,60.23
2024-10-12 21:00:00,3.7,cold,night,58.55
2024-10-12 22:00:00,3.72,cold,night,57.11
2024-10-12 23:00:00,8.97,cool,night,31.22
2024-10-13 00:00:00,-7.31,cold,night,56.05
2024-10-13 01:00:00,-5.72,cold,night,61.06
2024-10-13 02:00:00,-3.74,cold,night,59.58
2024-10-13 03:00:00,-6.66,cold,night,51.37
2024-10-13 04:00:00,-4.59,cold,night,53.01
2024-10-13 05:00:00,-5.34,cold,night,56.68
2024-10-13 06:00:00,-3.21,cold,day,85.28
2024-10-13 07:00:00,-0.0,cold,day,83.18
2024-10-13 08:00:00,-0.94,cold,day,88.26
2024-10-13 09:00:00,-1.4,cold,day,89.45
2024-10-13 10:00:00,1.23,cold,day,91.2
2024-10-13 11:00:00,1.23,cold,day,89.18
2024-10-13 12:00:00,5.45,cool,day,63.87
2024-10-13 13:00:00,-0.63,cold,day,93.44
2024-10-13 14:00:00,3.37,cold,day,85.86
2024-10-13 15:00:00,2.51,cold,day,75.25
2024-10-13 16:00:00,2.73,cold,day,76.84
2024-10-13 17:00:00,3.77,cold,day,77.6
2024-10-13 18:00:00,5.18,cool,day,56.21
2024-10-13 19:00:00,3.32,cold,night,49.85
2024-10-13 20:00:00,7.28,cool,night,33.36
2024-10-13 21:00:00,5.65,cool,night,35.91
2024-10-13 22:00:00,4.84,cold,night,56.6
2024-10-13 23:00:00,7.05,cool,night,37.61
2024-10-14 00:00:00,-6.19,cold,night,49.47
2024-10-14 01:00:00,-3.26,cold,night,60.22
2024-10-14 02:00:00,-8.52,cold,night,57.21
2024-10-14 03:00:00,1.67,cold,night,48.45
2024-10-14 04:00:00,-5.82,cold,night,53.8
2024-10-14 05:00:00,-2.15,cold,night,57.42
2024-10-14 06:00:00,-5.9,cold,day,86.75
2024-10-14 07:00:00,-2.4,cold,day,86.74
2024-10-14 08:00:00,-4.91,cold,day,87.9
2024-10-14 09:00:00,-3.68,cold,day,84.73
2024-10-14 10:00:00,-3.08,cold,day,88.75
2024-10-14 11:00:00,-2.65,cold,day,90.02
2024-10-14 12:00:00,2.17,cold,day,82.28
2024-10-14 13:00:00,1.57,cold,day,89.65
2024-10-14 14:00:00,-1.14,cold,day,82.07
2024-10-14 15:00:00,-1.51,cold,day,83.41
2024-10-14 16:00:00,5.26,cool,day,59.67
2024-10-14 17:00:00,4.57,cold,day,90.21
2024-10-14 18:00:00,5.97,cool,day,61.91
2024-10-14 19:00:00,7.42,cool,night,27.57
2024-10-14 20:00:00,6.15,cool,night,34.46
2024-10-14 21:00:00,6.66,cool,night,27.18
2024-10-14 22:00:00,4.49,cold,night,49.51
2024-10-14 23:00:00,4.23,cold,night,49.05
2024-10-15 00:00:00,-3.29,cold,night,51.53
2024-10-15 01:00:00,-2.13,cold,night,62.54
2024-10-15 02:00:00,-2.24,cold,night,53.46
2024-10-15 03:00:00,-7.02,cold,night,55.69
2024-10-15 04:00:00,-4.3,cold,night,59.22
2024-10-15 05:00:00,-3.68,cold,night,47.06
2024-10-15 06:00:00,-7.09,cold,day,82.01
2024-10-15 07:00:00,-2.25,cold,day,80.08
2024-10-15 08:00:00,-2.8,cold,day,86.45
2024-10-15 09:00:00,-3.8,cold,day,91.73
2024-10-15 10:00:00,-1.86,cold,day,79.76
2024-10-15 11:00:00,-0.15,cold,day,85.16
2024-10-15 12:00:00,0.13,cold,day,81.53
2024-10-15 13:00:00,0.43,cold,day,91.93
2024-10-15 14:00:00,-0.13,cold,day,78.17
2024-10-15 15:00:00,1.71,cold,day,82.55
2024-10-15 16:00:00,4.4,cold,day,79.43
2024-10-15 17:00:00,0.01,cold,day,71.42
2024-10-15 18:00:00,5.05,unknown,day,61.58
2024-10-15 19:00:00,5.69,cool,night,35.87
2024-10-15 20:00:00,3.62,cold,night,53.21
2024-10-15 21:00:00,5.45,cool,night,27.03
2024-10-15 22:00:00,4.04,cold,night,58.62
2024-10-15 23:00:00,4.45,cold,night,61.14
2024-10-16 00:00:00,-5.76,cold,night,51.62
2024-10-16 01:00:00,-5.11,cold,night,59.04
2024-10-16 02:00:00,-2.29,cold,night,51.31
2024-10-16 03:00:00,-3.5,cold,night,48.07
2024-10-16 04:00:00,-4.28,cold,night,55.69
2024-10-16 05:00:00,-2.61,cold,night,52.78
2024-10-16 06:00:00,-3.07,cold,day,91.02
2024-10-16 07:00:00,-4.94,cold,day,78.11
2024-10-16 08:00:00,-2.69,cold,day,92.49
2024-10-16 09:00:00,-0.58,cold,day,90.22
2024-10-16 10:00:00,-2.81,cold,day,90.27
2024-10-16 11:00:00,-3.02,cold,day,84.96
2024-10-16 12:00:00,-1.78,cold,day,86.01
2024-10-16 13:00:00,-1.17,cold,day,79.36
2024-10-16 14:00:00,2.77,cold,day,82.55
2024-10-16 15:00:00,2.72,cold,day,88.26
2024-10-16 16:00:00,3.23,cold,day,86.0
2024-10-16 17:00:00,1.72,cold,day,84.25
2024-10-16 18:00:00,0.05,cold,day,84.67
2024-10-16 19:00:00,4.61,cold,night,54.33
2024-10-16 20:00:00,6.59,cool,night,31.93
2024-10-16 21:00:00,6.04,cool,night,34.97
2024-10-16 22:00:00,5.85,cool,night,39.55
2024-10-16 23:00:00,2.46,cold,night,54.83
2024-10-17 00:00:00,-6.4,cold,night,50.67
2024-10-17 01:00:00,-2.35,cold,night,55.1
2024-10-17 02:00:00,-5.9,cold,night,56.39
2024-10-17 03:00:00,-9.65,cold,night,55.05
2024-10-17 04:00:00,-1.9,cold,night,60.87
2024-10-17 05:00:00,-7.32,cold,night,47.07
2024-10-17 06:00:00,-1.04,cold,day,84.63
2024-10-17 07:00:00,-3.54,cold,day,76.94
2024-10-17 08:00:00,-1.86,cold,day,84.59
2024-10-17 09:00:00,-1.86,cold,day,88.7
2024-10-17 10:00:00,-2.14,cold,day,83.32
2024-10-17 11:00:00,-0.9,cold,day,75.79
2024-10-17 12:00:00,0.07,cold,day,91.11
2024-10-17 13:00:00,-0.15,cold,day,85.42
2024-10-17 14:00:00,-1.55,cold,day,81.37
2024-10-17 15:00:00,0.52,cold,day,83.34
2024-10-17 16:00:00,3.38,cold,day,81.47
2024-10-17 17:00:00,1.77,cold,day,88.21
2024-10-17 18:00:00,5.25,cool,day,68.7
2024-10-17 19:00:00,3.71,cold,night,59.57
2024-10-17 20:00:00,2.05,cold,night,54.01
2024-10-17 21:00:00,4.23,cold,night,45.13
2024-10-17 22:00:00,4.48,cold,night,52.72
2024-10-17 23:00:00,5.33,cool,night,40.71
2024-10-18 00:00:00,-5.75,cold,night,45.29
2024-10-18 01:00:00,-8.07,cold,night,49.6
2024-10-18 02:00:00,-5.53,cold,night,58.5
2024-10-18 03:00:00,-3.31,cold,night,54.29
2024-10-18 04:00:00,-6.67,cold,night,49.41
2024-10-18 05:00:00,-5.56,cold,night,63.65
2024-10-18 06:00:00,-2.94,cold,day,87.74
2024-10-18 07:00:00,-4.07,cold,day,88.75
2024-10-18 08:00:00,-2.71,cold,day,88.66
2024-10-18 09:00:00,-3.4,cold,day,82.66
2024-10-18 10:00:00,-0.73,cold,day,83.05
2024-10-18 11:00:00,-4.87,cold,day,79.2
2024-10-18 12:00:00,3.41,cold,day,85.91
2024-10-18 13:00:00,-1.39,cold,day,95.03
2024-10-18 14:00:00,1.28,cold,day,83.1
2024-10-18 15:00:00,0.82,cold,day,82.88
2024-10-18 16:00:00,7.54,cool,day,65.67
2024-10-18 17:00:00,0.47,cold,day,85.95
2024-10-18 18:00:00,1.68,cold,day,87.68
2024-10-18 19:00:00,7.78,cool,night,30.7
2024-10-18 20:00:00,3.52,cold,night,63.75
2024-10-18 21:00:00,3.41,cold,night,55.47
2024-10-18 22:00:00,3.29,cold,night,57.95
2024-10-18 23:00:00,3.55,cold,night,52.98
2024-10-19 00:00:00,-6.92,cold,night,52.61
2024-10-19 01:00:00,-5.7,cold,night,50.31
2024-10-19 02:00:00,-5.04,cold,night,54.68
2024-10-19 03:00:00,-6.01,cold,night,47.71
2024-10-19 04:00:00,-8.21,cold,night,66.29
2024-10-19 05:00:00,-3.05,cold,night,53.83
2024-10-19 06:00:00,-0.74,cold,day,89.18
2024-10-19 07:00:00,-4.63,cold,day,79.65
2024-10-19 08:00:00,-4.59,cold,day,95.42
2024-10-19 09:00:00,1.64,cold,day,88.91
2024-10-19 10:00:00,-4.65,cold,day,85.35
2024-10-19 11:00:00,-4.45,cold,day,82.4
2024-10-19 12:00:00,0.91,cold,day,81.44
2024-10-19 13:00:00,-4.75,cold,day,84.37
2024-10-19 14:00:00,4.55,cold,day,88.09
2024-10-19 15:00:00,-0.19,cold,day,85.79
2024-10-19 16:00:00,-1.61,cold,day,85.64
2024-10-19 17:00:00,4.36,cold,day,83.75
2024-10-19 18:00:00,4.5,cold,day,81.84
2024-10-19 19:00:00,4.29,cold,night,52.7
2024-10-19 20:00:00,3.39,cold,night,56.13
2024-10-19 21:00:00,3.01,cold,night,55.67
2024-10-19 22:00:00,4.6,cold,night,52.79
2024-10-19 23:00:00,4.22,cold,night,43.31
2024-10-20 00:00:00,-5.75,cold,night,57.06
2024-10-20 01:00:00,-8.71,cold,night,54.82
2024-10-20 02:00:00,-3.62,cold,night,52.28
2024-10-20 03:00:00,-7.65,cold,night,58.37
2024-10-20 04:00:00,-7.09,cold,night,63.56
2024-10-20 05:00:00,-2.74,cold,night,53.4
2024-10-20 06:00:00,-0.1,cold,day,85.59
2024-10-20 07:00:00,-0.92,cold,day,85.04
2024-10-20 08:00:00,-2.42,cold,day,86.82
2024-10-20 09:00:00,-3.2,cold,day,90.69
2024-10-20 10:00:00,-2.8,cold,day,88.03
2024-10-20 11:00:00,-5.31,cold,day,87.85
2024-10-20 12:00:00,-3.62,cold,day,86.77
2024-10-20 13:00:00,2.31,cold,day,89.58
2024-10-20 14:00:00,2.83,cold,day,87.81
2024-10-20 15:00:00,2.79,cold,day,89.72
2024-10-20 16:00:00,3.25,cold,day,83.33
2024-10-20 17:00:00,4.5,cold,day,82.53
2024-10-20 18:00:00,0.76,cold,day,90.94
2024-10-20 19:00:00,0.75,cold,night,59.48
2024-10-20 20:00:00,4.76,cold,night,54.69
2024-10-20 21:00:00,3.05,cold,night,51.86
2024-10-20 22:00:00,4.73,cold,night,54.67
2024-10-20 23:00:00,2.18,cold,night,64.92
2024-10-21 00:00:00,-4.66,cold,night,60.41
2024-10-21 01:00:00,-6.69,cold,night,46.63
2024-10-21 02:00:00,-4.62,cold,night,53.07
2024-10-21 03:00:00,-2.79,cold,night,55.98
2024-10-21 04:00:00,-5.86,cold,night,56.59
2024-10-21 05:00:00,-7.87,cold,night,52.84
2024-10-21 06:00:00,-5.29,cold,day,84.38
2024-10-21 07:00:00,-2.59,cold,day,86.24
2024-10-21 08:00:00,-5.2,cold,day,87.7
2024-10-21 09:00:00,-1.93,cold,day,87.43
2024-10-21 10:00:00,2.05,cold,day,88.18
2024-10-21 11:00:00,-1.04,cold,day,81.55
2024-10-21 12:00:00,-1.09,cold,day,91.15
2024-10-21 13:00:00,-3.53,cold,day,90.38
2024-10-21 14:00:00,-2.43,cold,day,85.87
2024-10-21 15:00:00,-1.96,cold,day,83.33
2024-10-21 16:00:00,-0.23,cold,day,82.59
2024-10-21 17:00:00,-0.89,cold,day,86.36
2024-10-21 18:00:00,0.67,cold,day,80.49
2024-10-21 19:00:00,4.49,cold,night,48.58
2024-10-21 20:00:00,4.18,cold,night,55.15
2024-10-21 21:00:00,4.25,cold,night,61.23
2024-10-21 22:00:00,-0.8,cold,night,61.38
2024-10-21 23:00:00,2.0,cold,night,56.55
2024-10-22 00:00:00,-2.78,cold,night,56.93
2024-10-22 01:00:00,-7.36,cold,night,57.6
2024-10-22 02:00:00,-8.25,cold,night,56.47
2024-10-22 03:00:00,-4.23,cold,night,52.95
2024-10-22 04:00:00,-4.1,cold,night,51.01
2024-10-22 05:00:00,-3.19,cold,night,57.32
2024-10-22 06:00:00,-4.38,cold,day,86.35
2024-10-22 07:00:00,-3.54,cold,day,78.99
2024-10-22 08:00:00,0.76,cold,day,87.98
2024-10-22 09:00:00,-1.69,cold,day,83.26
2024-10-22 10:00:00,-0.52,cold,day,79.03
2024-10-22 11:00:00,-4.95,cold,day,78.14
2024-10-22 12:00:00,-3.06,cold,day,79.92
2024-10-22 13:00:00,-1.21,cold,day,84.73
2024-10-22 14:00:00,2.28,cold,day,74.58
2024-10-22 15:00:00,2.04,cold,day,78.68
2024-10-22 16:00:00,0.59,cold,day,82.72
2024-10-22 17:00:00,5.11,cool,day,59.14
2024-10-22 18:00:00,3.88,cold,day,87.63
2024-10-22 19:00:00,3.81,cold,night,53.52
2024-10-22 20:00:00,3.84,cold,night,53.18
2024-10-22 21:00:00,2.93,cold,night,46.92
2024-10-22 22:00:00,3.42,cold,night,60.23
2024-10-22 23:00:00,3.63,cold,night,63.46
2024-10-23 00:00:00,-3.86,cold,night,63.34
2024-10-23 01:00:00,-8.31,cold,night,52.33
2024-10-23 02:00:00,-7.97,cold,night,53.19
2024-10-23 03:00:00,-7.4,cold,night,54.49
2024-10-23 04:00:00,-6.87,cold,night,51.53
2024-10-23 05:00:00,-5.91,cold,night,63.4
2024-10-23 06:00:00,-5.87,cold,day,83.06
2024-10-23 07:00:00,-5.76,cold,day,89.22
2024-10-23 08:00:00,-6.28,cold,day,77.61
2024-10-23 09:00:00,-4.36,cold,day,72.37
2024-10-23 10:00:00,-2.55,cold,day,89.74
2024-10-23 11:00:00,-1.86,cold,day,92.99
2024-10-23 12:00:00,-0.39,cold,day,82.45
2024-10-23 13:00:00,-2.56,cold,day,73.5
2024-10-23 14:00:00,1.99,cold,day,76.57
2024-10-23 15:00:00,-0.12,cold,day,85.73
2024-10-23 16:00:00,1.82,cold,day,92.56
2024-10-23 17:00:00,2.2,cold,day,82.83
2024-10-23 18:00:00,-0.93,cold,day,84.56
2024-10-23 19:00:00,0.61,cold,night,56.75
2024-10-23 20:00:00,3.43,cold,night,49.82
2024-10-23 21:00:00,2.0,cold,night,51.71
2024-10-23 22:00:00,1.71,cold,night,55.13
2024-10-23 23:00:00,0.53,cold,night,51.45
2024-10-24 00:00:00,-6.28,cold,night,51.59
2024-10-24 01:00:00,-6.56,cold,night,58.9
2024-10-24 02:00:00,-2.6,cold,night,66.36
2024-10-24 03:00:00,-5.59,cold,night,55.41
